player_id,name,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,CB,LB,RB,LWB,RWB,CDM,CM,CAM,LM,RM,LW,RW,ST,CF,Playmakers_Technicians,Clinical_Finishers_GoalPoachers,Defensive_Walls_Destroyers,Physical_Speed_Based_Players,Attacking Work Rate,Defensive Work Rate
269745,Oussama El Azzouzi,189,75,1,3,2,55,38,62,70,38,67,46,45,65,72,52,55,56,63,52,57,64,70,65,45,60,61,35,48,53,54,60,62,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
214961,Francisco Alarcón,189,85,1,2,2,30,24,70,50,30,38,26,15,42,39,42,46,34,54,34,48,72,68,82,21,86,63,40,33,38,49,62,65,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
226737,Jeisson Palacios,186,77,1,3,2,29,21,68,63,23,33,21,24,54,55,51,54,48,57,52,32,71,67,75,23,59,66,26,51,34,60,62,68,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
191153,Marcus Sandberg,191,83,1,2,1,11,15,11,36,14,16,10,12,38,23,27,30,28,64,37,47,56,33,67,12,39,22,13,53,14,52,16,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
256945,Mortimer,176,70,0,4,3,67,62,49,57,45,67,52,60,49,65,76,80,71,63,74,63,52,53,43,61,34,14,62,55,50,56,12,22,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
199602,John Guidetti,185,80,1,3,3,67,63,68,60,64,63,65,67,53,65,54,37,58,67,56,72,74,54,78,66,72,32,70,61,80,67,40,30,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
201138,Zacharie Boucher,181,78,1,3,1,9,12,21,20,10,15,12,9,22,22,54,58,57,64,64,49,72,42,75,8,40,22,13,33,22,61,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
270002,Jannes Wulff,189,79,1,4,2,58,61,48,63,59,69,68,53,58,67,76,72,55,67,78,60,67,78,67,62,61,50,61,67,52,70,51,59,57,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
271026,Tobías Cervera,180,79,0,3,3,62,68,55,56,57,67,53,39,54,66,74,76,76,58,75,63,71,55,70,61,45,22,69,54,58,56,21,32,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
261298,Amir Al-Ammari,184,70,0,3,2,62,53,44,68,54,63,65,70,67,67,66,70,63,62,67,64,61,79,73,58,69,71,58,59,55,63,62,58,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1
70579,Agon Elezi,181,71,1,3,2,54,51,62,68,47,60,52,55,69,60,68,66,60,63,58,65,60,68,48,57,68,62,57,60,59,53,61,67,68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
204211,Paul Papp,188,80,1,3,2,58,43,66,65,43,47,52,46,59,54,54,50,57,65,60,70,71,52,74,50,76,63,45,33,51,71,66,62,62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
204979,Ibou Touray,177,68,0,3,2,64,48,51,55,45,61,65,58,53,55,82,85,81,56,77,57,78,90,61,50,68,57,54,55,48,59,56,58,56,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2
240563,Dimitrios Emmanouilidis,175,75,1,3,3,59,62,46,59,47,68,45,39,40,67,86,84,85,54,80,63,67,62,59,59,38,22,63,56,52,60,22,22,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1
241587,Sultan Farhan,175,72,1,2,2,36,38,51,61,32,53,34,29,61,60,60,65,65,57,72,61,68,80,77,36,81,65,46,53,27,53,60,65,63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2
182451,Cheng Yuelei,190,85,1,2,1,12,11,9,10,12,13,17,18,10,18,23,51,47,66,50,45,53,27,62,9,34,12,9,46,15,60,11,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
189619,Korey Smith,175,78,1,3,3,57,52,60,64,43,64,60,53,63,65,53,62,66,67,72,54,64,64,66,53,68,64,58,63,55,67,62,64,62,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
271540,Žan Žužek,186,79,1,3,2,35,33,64,58,43,41,33,21,62,61,74,69,53,59,56,45,75,59,68,21,59,62,33,37,32,48,64,66,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
273844,Hugo Benítez,178,87,1,2,2,39,28,65,54,31,41,28,36,38,43,61,65,45,50,66,40,76,72,79,32,72,60,30,32,36,48,66,66,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
258484,Gabriele Ferrarini,180,70,1,2,3,60,42,53,62,51,67,48,47,51,67,67,67,65,59,72,45,56,60,50,36,63,60,57,52,46,62,62,68,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2
263861,Tyler Goodrham,170,60,1,3,3,58,62,35,64,42,66,58,40,58,63,77,73,82,55,90,58,45,65,42,61,50,48,62,64,49,64,42,45,43,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,1
250805,Dirk Abels,184,82,1,3,2,62,38,64,63,23,59,48,33,54,62,58,65,61,61,65,51,70,76,71,52,66,64,45,40,34,63,62,62,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
255157,Yutaro Oda,181,70,1,3,3,64,60,50,63,54,70,53,44,49,66,81,75,70,64,64,56,67,42,57,54,53,37,61,62,49,55,37,38,37,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
266422,Caspar Jander,183,75,1,4,3,59,46,48,69,40,69,51,48,64,69,75,76,74,67,79,49,63,71,61,45,67,61,59,67,54,60,66,60,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2
275126,Aleix Garrido,171,63,1,3,2,51,60,39,69,52,68,47,48,70,67,66,63,76,63,81,49,40,68,41,59,42,60,62,63,51,55,43,58,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
210870,Georgiy Zhukov,172,76,1,3,3,62,60,49,65,49,69,55,58,64,67,77,74,78,63,83,60,68,88,69,54,52,63,57,65,45,49,57,58,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,2
241334,Liu Yiming,188,79,1,2,2,28,18,65,66,35,35,29,27,64,54,63,67,57,59,63,48,77,73,80,18,76,62,21,28,38,57,65,61,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
243126,Paul Marie,173,69,1,3,2,50,34,37,65,34,65,48,40,60,64,75,75,68,65,75,74,52,71,53,63,57,64,56,54,34,58,66,65,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
254646,Kevin De La Hoz,172,70,1,3,2,48,36,65,62,32,41,44,36,42,65,55,73,64,66,73,45,67,65,68,34,65,62,35,40,51,48,64,68,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
262583,Tonio Teklić,182,76,0,3,3,56,57,32,64,49,68,68,60,58,65,81,81,78,62,67,68,60,62,63,67,67,31,59,66,46,57,38,36,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
271543,Anton Tsarenko,162,58,1,3,3,52,50,42,66,39,70,54,42,66,69,73,71,77,62,76,53,49,58,46,52,51,31,61,65,44,62,33,37,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
273591,Viktor Granath,194,85,0,3,2,38,69,65,55,55,54,40,38,40,61,64,66,52,64,45,66,76,73,76,63,44,19,67,50,66,57,22,27,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,2
221367,Deni Milošević,182,73,1,3,3,68,64,57,66,64,68,67,65,64,68,63,54,66,59,65,69,65,53,64,67,61,45,63,65,49,66,40,41,31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
230839,Zak Jules,190,87,0,3,2,57,38,63,62,23,59,51,34,58,56,75,72,66,59,63,49,74,72,81,34,64,62,57,55,38,59,59,65,64,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2
239799,Ben House,180,74,1,3,3,31,67,62,56,60,59,47,38,44,62,65,69,60,65,70,66,73,80,73,58,80,44,67,57,65,61,45,41,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
192695,Nathan Thompson,177,80,1,2,2,55,36,62,56,34,56,37,33,54,55,69,68,74,63,83,43,85,76,78,41,73,63,42,51,30,63,63,64,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
261047,Robin Meißner,181,78,1,4,2,33,67,64,46,57,61,40,34,40,65,70,70,67,65,69,72,75,63,73,58,60,20,67,57,59,53,17,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
277432,Patrick Dorgu,175,60,0,2,2,63,52,53,56,39,70,54,52,47,64,77,83,71,61,78,51,55,66,41,49,64,57,60,48,42,45,53,60,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
225976,Sultan Mandash,172,71,0,4,3,58,55,42,56,53,68,60,39,52,65,81,80,84,62,73,62,61,74,59,53,40,12,61,57,62,58,26,25,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1
240312,Issouf Paro,184,79,1,2,2,58,18,66,65,32,48,33,28,62,53,63,63,32,61,41,47,74,72,75,38,65,64,28,47,38,63,65,67,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243640,Ethan Galbraith,175,67,1,3,3,56,55,49,64,57,63,61,51,64,64,75,69,81,63,84,66,58,73,53,64,63,61,61,66,50,64,63,62,61,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1
254136,Elijah Just,174,69,0,4,3,45,58,52,69,65,60,53,62,85,81,85,58,82,62,58,61,46,61,49,35,63,61,55,60,38,35,47,13,9,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1
254392,Máximo Rabines,180,76,1,2,1,10,7,10,38,7,14,10,13,40,10,30,28,42,65,48,50,42,23,43,5,27,10,6,49,11,36,19,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
255416,Daniel González,183,72,1,2,2,38,19,60,63,26,37,36,25,56,56,70,72,49,59,57,32,74,66,72,16,62,63,28,27,34,49,65,67,65,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
206521,Kim Hyun,190,87,1,4,2,46,68,71,55,60,56,53,43,45,65,59,59,58,56,36,67,83,66,85,56,65,32,67,53,59,61,12,24,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
239545,José de Jesús Godínez,183,79,1,3,2,52,67,71,60,58,65,57,46,45,67,66,68,54,62,52,58,82,67,76,55,62,26,62,53,59,61,28,21,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
188601,Alexandre Coeff,185,71,1,3,2,59,47,66,65,59,56,53,51,66,68,41,53,73,62,60,62,69,85,80,48,66,67,58,57,59,65,61,63,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
256185,Miguel Cornejo,167,62,1,2,4,39,64,39,64,43,67,47,66,68,66,65,65,70,60,70,64,50,65,55,68,39,65,65,63,65,55,65,63,61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
258489,Casper Terho,184,75,0,4,3,62,67,34,65,52,65,62,59,54,69,72,79,67,59,66,64,50,62,52,60,57,28,56,57,54,60,22,39,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
265402,Tomás Jacob,180,74,1,3,3,62,34,51,57,33,61,42,39,54,57,71,76,66,58,69,34,63,70,58,33,62,62,49,44,49,51,61,61,64,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
255930,Ben Garrity,183,74,1,2,3,52,62,60,65,52,62,58,49,63,65,80,78,69,65,74,63,88,91,71,59,57,65,63,62,56,64,62,63,59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2
256442,Jay Matete,176,65,1,2,4,58,56,52,65,45,70,48,47,61,65,74,74,85,65,83,59,63,81,57,51,83,64,63,63,51,64,59,67,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2,2
256954,Jonas Sterner,180,64,1,4,2,58,38,49,65,36,62,49,46,62,65,77,80,73,58,74,56,63,68,58,42,65,58,48,64,36,56,62,63,60,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
260282,Takahiro Akimoto,170,65,0,2,2,62,65,62,67,61,65,62,61,57,63,82,73,76,62,80,67,79,81,68,62,69,56,62,58,64,60,59,58,56,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1
277691,Quintanilla,180,70,1,3,2,46,36,52,70,41,52,45,43,65,70,65,69,60,65,68,70,64,75,68,43,63,62,64,66,48,65,61,63,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
243387,Samuel Brolin,202,85,1,2,1,16,7,23,19,5,9,14,10,13,16,20,31,22,55,27,47,61,25,72,11,20,18,3,50,18,38,10,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251579,Kim Kang Guk,181,72,1,3,2,51,48,47,70,49,60,59,62,68,63,63,62,65,61,65,64,56,87,58,61,54,64,56,66,55,51,49,61,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
254651,Gabriel Leyes,186,82,1,3,2,39,72,67,54,60,61,58,61,47,63,68,68,65,51,50,60,76,68,74,63,46,29,67,40,62,48,27,17,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
258747,Guillem Molina,183,71,1,3,2,48,25,64,60,28,32,40,19,61,59,65,64,62,65,63,45,66,68,59,31,64,70,29,37,36,59,69,63,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
262588,Alexander Busch,190,77,1,2,2,24,24,67,57,25,39,28,25,53,57,51,58,53,59,53,44,66,66,68,24,66,62,33,33,30,58,65,69,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
231356,Matt Millar,186,80,1,3,3,60,62,61,57,56,64,60,48,53,58,71,78,72,61,77,62,79,80,78,56,69,61,63,59,52,62,57,60,59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
251580,Seo Jin Su,183,71,1,4,3,53,65,48,58,57,71,58,51,40,63,81,83,82,65,63,61,68,72,62,57,33,23,71,59,63,45,19,17,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1
269501,Francisco Perruzzi,177,70,1,3,2,40,42,57,64,36,58,48,44,62,62,50,54,50,64,58,57,65,68,74,40,63,68,55,53,40,56,65,65,63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
206269,Laurent Jans,175,75,1,4,3,64,39,50,61,37,63,65,57,60,64,67,72,70,62,74,64,63,76,64,56,65,61,55,60,49,64,60,62,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
272317,David Martínez,178,67,0,3,4,57,71,40,57,46,80,47,37,52,68,68,59,69,61,79,52,46,45,47,58,33,21,61,68,63,50,20,29,31,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0
213949,Kwasi Okyere Wriedt,188,82,0,4,3,60,68,66,55,63,66,59,64,43,57,68,63,59,60,68,70,82,65,86,56,73,21,64,51,65,52,31,27,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
183997,Yu Dabao,185,79,1,2,3,50,52,72,62,60,54,55,56,57,62,57,49,40,57,71,71,82,60,83,56,73,60,59,63,55,68,57,63,58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
258493,Quintana,186,74,1,3,2,51,49,61,66,39,60,38,41,67,63,57,57,55,59,57,52,70,50,72,51,65,65,52,66,50,62,65,64,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
266686,Noel Buck,180,72,0,4,3,55,58,32,65,45,72,35,38,62,66,68,68,67,63,60,68,53,70,63,58,55,60,60,70,34,61,55,60,50,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1
269758,Victor Loturi,175,75,1,4,4,60,52,48,67,31,66,72,40,63,69,66,75,74,65,83,60,59,70,62,59,60,60,55,59,61,74,61,63,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1
276414,Dida,197,87,1,2,1,10,8,12,28,8,10,10,13,24,19,28,22,30,60,29,44,61,24,74,6,22,12,8,32,16,25,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
246718,Julio Doldán,180,78,1,3,2,32,70,72,57,55,65,39,65,44,60,61,65,53,65,59,61,78,54,74,65,33,14,60,40,68,53,18,18,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
259774,Tarek Carranza,179,83,1,3,2,41,65,41,70,31,67,55,62,68,65,65,69,51,58,64,47,54,70,61,67,50,65,62,60,80,58,43,65,42,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
198335,Bryan Oviedo,172,70,0,3,3,64,52,48,62,56,66,60,60,58,65,67,64,69,57,68,64,56,60,56,55,68,65,58,57,52,65,66,63,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
275903,Federico Bergonzi,174,71,1,4,2,61,48,57,59,48,62,65,53,58,59,80,77,70,61,80,67,74,66,66,55,70,62,58,59,55,56,61,62,62,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
277695,Daniele Ghilardi,189,80,1,2,2,33,21,68,51,28,43,33,30,39,48,59,64,48,64,54,45,69,60,68,29,53,62,30,39,42,49,68,72,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
279743,Tomer Haran,197,95,1,2,1,12,7,14,26,9,9,13,12,27,20,34,29,29,45,27,41,60,30,69,9,24,14,8,64,13,30,10,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
221631,Marius Lundemo,189,80,1,3,3,56,56,54,68,54,66,63,66,66,68,53,54,63,60,50,65,64,72,74,57,55,62,65,66,46,61,57,57,50,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
224447,Gethin Jones,178,74,1,3,2,57,42,63,59,42,62,51,44,57,60,72,76,72,64,61,56,82,82,69,44,79,63,57,55,46,56,62,64,63,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
179903,Oliver Bozanic,179,75,0,3,3,63,62,58,67,63,64,66,69,66,66,62,58,71,63,77,68,72,75,77,67,69,59,65,62,69,64,60,60,59,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
266688,Enis Destan,186,79,1,3,3,56,65,68,60,54,60,67,58,48,65,67,68,70,64,66,69,73,69,70,62,68,46,67,63,69,60,40,49,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1
272832,Soichiro Kozuki,182,72,1,3,3,62,55,43,61,45,73,62,60,55,68,80,72,77,55,71,53,53,63,46,44,50,41,57,58,55,56,45,45,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
277696,Alessandro Sersanti,175,70,1,4,2,62,50,58,70,53,65,60,49,65,65,73,75,70,63,75,58,70,70,63,53,62,64,61,66,48,65,61,64,62,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2
203457,Mathias Fetsch,189,82,1,3,2,42,62,68,60,58,55,44,38,46,63,66,65,43,68,61,70,81,71,85,54,64,40,66,60,63,61,39,33,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
269249,Brian Plat,191,82,1,2,2,48,20,62,60,21,42,27,25,51,56,72,88,41,53,46,47,74,78,83,20,66,63,26,41,36,49,61,65,61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
203969,Edson Seidou,182,87,0,2,2,62,51,58,63,50,65,46,48,61,65,65,67,74,50,61,62,74,87,80,45,62,51,54,53,50,52,55,63,61,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1
212417,Pascal Gregor,189,80,1,3,2,51,28,60,62,35,51,50,30,55,64,64,62,61,58,66,56,73,64,75,50,62,64,45,45,25,58,62,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221633,Bent Sørmo,188,85,1,3,3,56,31,62,62,42,64,45,35,58,62,72,74,61,58,56,53,82,70,83,40,62,62,57,48,47,52,58,64,63,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
233665,Jonah Ayunga,185,78,1,3,2,59,63,62,59,54,64,53,51,44,62,76,78,61,63,56,67,83,71,80,60,60,25,64,56,63,58,32,41,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
248257,Sebastián Galani,179,75,1,3,2,49,41,47,66,37,56,48,46,64,66,62,72,55,63,70,52,57,74,60,52,63,63,58,65,49,62,64,59,63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2
256193,Renné Rivas,181,80,0,3,3,66,44,57,66,24,67,49,45,64,65,71,69,61,52,70,45,73,65,72,42,46,60,50,66,54,58,60,63,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
263874,Mladen Cvjetinovic,189,75,0,3,2,35,17,61,48,31,29,33,23,45,61,64,63,55,59,50,44,73,63,74,20,68,59,28,32,32,59,64,69,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
279746,Gustavo Marques,189,84,1,2,2,32,29,65,54,36,41,32,32,45,56,68,65,49,58,47,68,80,72,84,48,71,53,27,42,47,46,63,69,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
244674,Osaze Urhoghide,188,80,1,3,2,51,25,57,56,24,58,47,26,53,64,73,80,66,65,59,40,77,66,76,18,71,61,42,26,38,50,57,66,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
248002,Andrei Miron,185,86,1,3,2,37,40,68,62,30,44,48,38,55,50,49,44,50,62,58,50,74,64,81,40,68,63,35,33,47,53,64,66,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
192450,Andy Cook,185,90,1,4,3,40,67,68,58,64,57,58,40,53,63,52,55,45,65,68,69,87,70,91,59,85,23,68,55,60,63,22,26,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
259522,Bence Dárdai,188,71,1,3,3,50,59,51,70,50,66,53,62,62,68,63,66,71,65,69,48,48,58,44,47,34,23,49,72,60,65,20,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
270787,Andri Lucas Guðjohnsen,188,78,1,3,3,35,67,59,57,50,65,38,39,40,68,74,78,70,61,62,63,76,65,74,51,32,19,65,54,62,58,22,25,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
272835,Hugo Picard,168,68,1,4,3,62,57,47,68,62,64,61,58,61,68,75,71,80,55,81,66,50,63,41,64,56,53,58,60,64,55,48,62,60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
275139,Moreno Živković,184,78,1,3,2,28,22,62,59,27,59,23,29,54,67,71,67,70,65,65,39,73,67,68,24,72,65,29,43,31,70,65,65,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
223427,Lukas Jäger,184,76,1,3,2,55,42,59,64,32,59,48,36,59,61,64,66,58,63,65,51,67,83,67,52,71,64,43,56,35,58,65,64,62,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2
225731,Amidou Diop,196,86,1,3,3,55,55,58,66,60,65,62,56,64,67,63,65,59,65,67,68,72,78,77,62,72,62,63,64,56,66,57,61,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1
246723,Brendan Wiredu,191,86,1,3,2,55,56,61,64,48,64,49,47,60,63,80,79,73,60,70,55,83,73,78,58,72,61,61,59,53,64,59,64,65,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,2
260035,Gianlucca Fatecha,174,65,0,2,3,49,64,44,64,49,68,44,55,58,61,75,69,68,64,72,60,54,72,53,66,43,61,64,64,60,51,34,55,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
270788,Kyrylo Melichenko,176,67,1,3,2,61,38,57,62,39,55,46,42,55,63,70,68,59,60,73,51,64,65,57,40,58,62,46,44,41,57,59,63,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
240580,Ben Folami,180,80,1,4,3,59,62,59,59,36,68,35,55,55,69,78,81,80,54,73,57,80,71,77,57,30,25,57,57,59,57,23,20,20,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2,1
243652,Borja Garcés,183,71,1,3,3,37,63,69,64,63,61,46,50,46,66,72,69,71,66,71,68,70,52,55,65,54,26,65,49,72,58,28,27,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
248772,Jannes Van Hecke,177,64,0,5,2,65,45,42,67,37,68,45,48,62,70,74,64,75,63,74,52,44,65,37,53,63,59,57,61,44,66,57,64,63,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1
252868,Aziz Ouattara,188,80,1,3,2,36,20,69,67,28,62,24,21,69,65,53,69,60,58,56,35,70,64,72,21,77,62,25,51,32,52,55,68,65,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
212165,Sebastian Ohlsson,181,77,1,3,3,54,59,58,62,57,62,62,50,59,63,71,53,63,64,73,67,70,73,67,65,68,59,46,44,51,63,63,66,65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
233413,Verdasca,185,81,1,3,2,33,28,62,61,30,49,37,34,61,60,63,64,62,59,60,64,75,75,78,33,73,63,31,41,47,56,65,62,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
235205,Bright Gyamfi,178,76,1,2,2,51,29,56,59,54,60,52,41,52,59,82,83,60,60,72,28,76,75,69,33,59,56,48,40,41,56,59,62,67,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
236997,Cris Salvador,183,79,1,3,2,49,58,58,67,40,62,53,45,63,64,59,62,65,61,66,64,72,74,79,63,68,63,64,67,39,63,68,63,66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
241093,Samuel Oum Gouet,185,85,1,3,2,56,47,64,66,41,62,59,46,63,64,53,51,62,61,60,70,72,72,78,57,60,66,49,64,41,65,62,61,60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
